-9.27002430,-1.89999974,-7.34008312,1
-7.27002621,-1.89999974,-7.34008312,1
-5.27002811,-1.89999974,-7.34008312,1
-3.27002907,-1.89999974,-7.34008312,1
-1.47002864,-1.89999974,-7.34008312,1
0.329971433,-1.89999974,-7.34008312,1
-11.4700222,-1.89999974,-7.58008289,1
-11.4700222,-1.89999974,-5.58008480,1
-11.4700222,-1.89999974,-3.58008671,1
-11.4700222,-1.89999974,-1.58008790,1
-11.4700222,-1.89999974,0.339912236,1
-11.4700222,-1.89999974,2.25991225,1
-11.4700222,-1.89999974,4.25991058,1
-11.4700222,-1.89999974,6.25990868,1
-11.4700222,-1.89999974,8.25990677,1
-11.6700220,-1.89999974,10.9799042,1
-9.67002392,-1.89999974,10.9799042,1
-5.67002773,-1.89999974,10.9799042,1
-3.67002916,-1.89999974,10.9799042,1
-1.87002873,-1.89999974,10.9799042,1
-0.0700285882,-1.89999974,10.9799042,1
1.72997153,-1.89999974,10.9799042,1
2.03996730,5.80000305,0.619818330,1
-7.67002583,-3.89999962,8.97990417,1
-7.67002773,-1.89999974,10.9799042,1
-7.67002583,-3.89999962,6.97990417,1
-9.67002583,-3.89999962,6.97990417,1
-5.67002583,-3.89999962,8.97990417,1
-3.67002583,-3.89999962,8.97990417,1
-1.67002583,-3.89999962,8.97990417,1
0.329974174,-3.89999962,8.97990417,1
2.32997417,-3.89999962,8.97990417,1
2.32997417,-3.89999962,6.97990417,1
0.329974174,-3.89999962,6.97990417,1
0.329974174,-3.89999962,4.97990417,1
-3.67002583,-3.89999962,6.97990417,1
-7.67002583,-3.89999962,6.97990417,1
2.32997417,-3.89999962,4.97990417,1
-1.67002583,-3.89999962,6.97990417,1
-1.67002583,-3.89999962,4.97990417,1
-5.67002583,-3.89999962,6.97990417,1
-7.67002583,-3.89999962,4.97990417,1
-9.67002583,-3.89999962,4.97990417,1
-9.67002583,-3.89999962,2.97990417,1
-7.67002583,-3.89999962,2.97990417,1
-5.67002583,-3.89999962,4.97990417,1
2.32997417,-3.89999962,2.97990417,1
0.329974174,-3.89999962,2.97990417,1
-1.67002583,-3.89999962,4.97990417,1
-1.67002583,-3.89999962,2.97990417,1
-3.67002583,-3.89999962,6.97990417,1
-3.67002583,-3.89999962,6.97990417,1
-3.67002583,-3.89999962,4.97990417,1
-3.67002583,-3.89999962,2.97990417,1
-5.67002583,-3.89999962,2.97990417,1
-9.67002583,-3.89999962,0.979904175,1
-7.67002583,-3.89999962,0.979904175,1
-5.67002583,-3.89999962,0.979904175,1
-3.67002583,-3.89999962,0.979904175,1
-1.67002583,-3.89999962,0.979904175,1
2.32997417,-3.89999962,0.979904175,1
0.329974174,-3.89999962,2.97990417,1
0.329974174,-3.89999962,0.979904175,1
2.32997417,-3.89999962,-1.02009583,1
0.329974174,-3.89999962,-1.02009583,1
-1.67002583,-3.89999962,0.979904175,1
-1.67002583,-3.89999962,-1.02009583,1
-3.67002583,-3.89999962,-1.02009583,1
-5.67002583,-3.89999962,-1.02009583,1
-7.67002583,-3.89999962,-1.02009583,1
-9.67002583,-3.89999962,-1.02009583,1
-9.67002583,-3.89999962,-3.02009583,1
-5.67002583,-3.89999962,-3.02009583,1
-7.67002583,-3.89999962,-3.02009583,1
-3.67002583,-3.89999962,-3.02009583,1
0.329974174,-3.89999962,-3.02009583,1
-1.67002583,-3.89999962,-1.02009583,1
-1.67002583,-3.89999962,-1.02009583,1
-1.67002583,-3.89999962,-1.02009583,1
-9.67002583,-3.89999962,-5.02009583,1
-7.67002583,-3.89999962,-5.02009583,1
-5.67002583,-3.89999962,-5.02009583,1
-3.67002583,-3.89999962,-3.02009583,1
-3.67002583,-3.89999962,-5.02009583,1
-1.67002583,-3.89999962,-3.02009583,1
-1.67002583,-3.89999962,-5.02009583,1
0.329974174,-3.89999962,-5.02009583,1
2.32997417,-3.89999962,-3.02009583,1
2.32997417,-3.89999962,-5.02009583,1
-9.67002583,-3.89999962,8.97990417,1
3.12997174,-1.89999974,3.61990547,1
3.12997174,-1.89999974,1.61990547,1
3.12997174,-1.89999974,-0.380094528,1
3.12997174,-1.89999974,-2.38009453,1
3.12997174,-1.89999974,-4.38009453,1
3.12997174,-1.89999974,-6.38009453,1
3.72997141,-1.89999974,10.9799042,1
3.12997174,-1.89999974,9.61990547,1
5.12997150,-1.89999974,9.61990547,1
5.12997150,-1.89999974,7.61990547,1
5.12997150,-1.89999974,5.61990547,1
5.12997150,-1.89999974,3.61990547,1
5.12997150,-1.89999974,1.61990547,1
5.12997150,-1.89999974,-0.380094528,1
5.12997150,-1.89999974,-2.38009453,1
5.12997150,-1.89999974,-4.38009453,1
5.12997150,-1.89999974,-6.38009453,1
5.12997150,-1.89999974,11.6199055,1
3.12997150,-1.89999974,5.61990547,1
3.12997150,-1.89999974,7.61990547,1
0.400000870,-1.00000000,8.35999870,3
1.79832900,7.69998741,0.169489175,9
1.79832900,7.69998741,0.169489175,9
1.79832900,7.69998741,0.169489175,9
1.79832900,7.69998741,0.169489175,9
1.79832900,7.69998741,0.169489175,9
1.79832900,7.69998741,0.169489175,9
1.79832900,7.69998741,0.169489175,9
